QueryName	ReferenceStart	ReferenceEnd	PrimerPair	Primer1	Primer1Start	Primer2	Primer2Start	IsSecondary	IsSupplementary	Start	End	CorrectlyPaired
c39e1169-c86a-4e7f-a502-d326122ac294	11048	11419	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	120	False	False	11152	11539	1
c9cf7505-d7db-420c-8596-f9a69fc75e21	11048	11424	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	115	False	False	11152	11539	1
0d7bb1bc-c165-4f4a-8768-add20a78f2d6	11048	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
054c35f9-8f4e-404b-bdc6-9dac4693a6ea	11048	11424	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	115	False	False	11152	11539	1
414eb37d-11be-48e1-9c82-6a2ecb2fe340	11048	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
6b0d08dd-e935-4c20-8bf7-debb688d55f3	11048	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
375d8224-d758-47ce-b816-1ad50e21fae4	11048	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
f4de83a4-8ebc-4622-b7c5-e6f110069d39	11048	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	104	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
297cce2a-a0ce-4df3-b00e-1c63d6abfb67	11049	11429	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	110	False	False	11152	11539	1
377f0340-e03a-43d7-98d8-c39967670198	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
7977a282-0055-440e-8e36-71ab1df7bce0	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
a8eda0a3-00d3-43cf-b445-933de872b376	11049	11405	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	134	False	False	11152	11539	1
dbf98211-5151-4276-9095-a2b44911ed17	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
25ae2e4b-9791-4381-ba16-33d02157759c	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
14faecc6-922d-489a-8801-75af265e4763	11049	11422	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	117	False	False	11152	11539	1
93ebcd27-d29a-4346-8d12-88e662a8ceba	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
857adb2b-e78d-4cd4-a184-344e61c99bfe	11049	11422	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	117	False	False	11152	11539	1
ed8707db-97d5-42c5-9367-8eb1f7d5ecba	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
a5d8aeb0-973b-4113-8c42-7d79f5bd5d44	11049	11422	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	117	False	False	11152	11539	1
61944fca-c8b5-4c4a-a3e1-0518195af7e7	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
901e6fe1-4900-444c-8fcf-b29bd9862b53	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
6b36a3f6-4de9-4ad6-a93b-3639c9569484	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
a92bd501-e907-4659-afbc-febe1052bf19	11049	11424	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	115	False	False	11152	11539	1
61d9f390-35e8-41da-955e-5ee9ece3236a	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
e51da9a2-7676-4f9a-ab65-398b0c059b48	11049	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	103	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
3fb475b8-d7f6-4b2b-a8b7-d164979416fe	11050	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
2e7e7edd-18d0-4c21-9f90-bdc8b14fd2d1	11050	11428	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	111	False	False	11152	11539	1
a40d04c8-5e30-4443-9594-94a55f8c1cee	11050	11429	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	110	False	False	11152	11539	1
60e13869-34f2-44a2-aeb0-bf450fefe96d	11050	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
bfd67d65-8815-474f-a0e0-a9c1b20bfc92	11050	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
8a2d8ff0-99aa-444b-8e8c-01cb7e50a367	11050	11429	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	110	False	False	11152	11539	1
63a2fccb-0627-4e0c-90c9-92d8de68ff3b	11050	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
1d9613e1-472f-4a1e-92f7-4df5502620aa	11050	11419	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	102	Ebov-DRC_37_RIGHT	120	False	False	11152	11539	1
46b15b24-3737-4b0d-95f0-c0b28657219f	11051	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	101	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
2ef7be8e-ef30-4527-996f-408a308f6e38	11051	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	101	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
3f09ad20-6469-478d-9cbb-52cdfd1ddeb6	11051	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	101	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
4868ea6c-97fb-492d-88ff-b61553a9134f	11051	11429	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	101	Ebov-DRC_37_RIGHT	110	False	False	11152	11539	1
5914abc9-0d28-4d52-9a46-d9fe484877d1	11051	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	101	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
b28bae81-bbe6-429a-bad7-84d7e5cc2c24	11051	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	101	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
b9e2565d-825c-408e-aa22-3c19222aca7d	11052	11429	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	100	Ebov-DRC_37_RIGHT	110	False	False	11152	11539	1
d2cc3257-c353-49d1-996d-cbf37e9bdc61	11052	11433	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	100	Ebov-DRC_37_RIGHT	106	False	False	11152	11539	1
bdd2f693-c7f3-4376-95b9-eafb9e2602cb	11053	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	99	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
15a5f5c9-fb50-40bc-88ff-5a9d9cb2229c	11053	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	99	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
2a9de803-48c5-434b-8de6-fe589031f2b7	11053	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	99	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
93e73825-cdb1-44c6-a833-a99b6994bd92	11053	11422	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	99	Ebov-DRC_37_RIGHT	117	False	False	11152	11539	1
0f273b70-19d3-46ef-9873-5ff4a539e59e	11053	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	99	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
dbe2e6c8-6fb9-4141-ba83-8671779177c2	11053	11420	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	99	Ebov-DRC_37_RIGHT	119	False	False	11152	11539	1
957ed3d1-7e45-4e4f-830a-13813b013841	11053	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	99	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
cd62a6af-3e78-4de0-9315-05d693aed1e8	11054	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	98	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
6cb3ba98-2f51-4a9b-b249-c914f9868acd	11054	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	98	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
5921b161-2280-4d12-a3bc-0cbf4c4178c0	11054	11428	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	98	Ebov-DRC_37_RIGHT	111	False	False	11152	11539	1
d2f361e9-f474-4dc4-9d1e-6f324e115313	11054	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	98	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
82b4e211-c7a3-4df0-8aee-fd97aad0b1a7	11055	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	97	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
ac1b77e7-eb64-4ff9-aae9-c7b6b65b9bdc	11055	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	97	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
72339fec-dfeb-4245-902c-3a6a191d6731	11058	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	94	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
4660b09a-9bb9-43b9-80b5-3ba557e589c2	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
9f83c3ff-7df2-44f9-9ef5-7009a11f5d7e	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
135354aa-c5f6-4e02-b919-49b4196f0676	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
27108b1b-23a7-4e47-bf0e-43272b6a78b4	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
7507fab6-2959-4132-ac12-18076e282565	11059	11424	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	115	False	False	11152	11539	1
7cfc28e7-f160-4374-904b-aa97c29aa61c	11059	11429	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	110	False	False	11152	11539	1
8889d93c-d159-46dc-b3cc-91cc5b8d9f4e	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
d9d8b172-c7ab-4001-83dd-dd91d7c881da	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
c68524cf-5967-4e88-98e1-cd769f345150	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
873aabdf-51da-4d9c-9d94-3dd7814fcbd5	11059	11428	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	111	False	False	11152	11539	1
38a68f7a-ca6c-46cf-b092-75230a765f22	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
d441537a-3aad-4f23-a7e9-3b3a086d7c1b	11059	11416	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	123	False	False	11152	11539	1
fd33971f-7877-4cef-8f1c-fc248511e131	11059	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	93	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
16c2c182-dbbe-4282-aaee-c3505ede5e3b	11060	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	92	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
69279b0f-878e-4a03-8b27-3cd3af7f6d5d	11060	11405	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	92	Ebov-DRC_37_RIGHT	134	False	False	11152	11539	1
89333b7f-da6b-4e54-bf73-be91366f5288	11061	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	91	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
9b4de70c-7367-4cdc-bf96-98c46dda7408	11063	11422	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	89	Ebov-DRC_37_RIGHT	117	False	False	11152	11539	1
7fb86b60-b4ae-4c07-800f-6b57592ee7bd	11063	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	89	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
03d78022-c178-4288-a32d-a4aa71b9dfeb	11069	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	83	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
94bf848f-5d9e-40f3-bbf0-09b262d409e6	11073	11430	Ebov-DRC_37_LEFT_Ebov-DRC_37_RIGHT	Ebov-DRC_37_LEFT	79	Ebov-DRC_37_RIGHT	109	False	False	11152	11539	1
d586b7ca-9d0c-4ced-bd8f-f6965a713995	11284	11710	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	101	Ebov-DRC_38_RIGHT	82	False	False	11385	11792	1
44d4921b-bde4-4e2f-933e-1b62e7140e6a	11285	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	100	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
162c81c6-61dc-4c71-900a-e3832c68cf9e	11287	11710	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	82	False	False	11385	11792	1
e7179eb9-cde6-4bc6-8be2-4117fc6ea775	11287	11685	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	107	False	False	11385	11792	1
0c615680-a134-4bb3-b526-004a267e4294	11287	11705	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	87	False	False	11385	11792	1
16c8251e-f008-4e3c-9ba7-54852cc6db65	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
21f9862b-2608-431f-abe9-0d4db8a65ff5	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
cf1d8231-777a-40af-b48a-57af06433761	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
cc49deee-a1b6-47f5-8be6-df1f1852c97a	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
2be4bf67-37db-4dfe-99ed-b281691aadf3	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
3ef244bf-75fc-4ea4-9432-3d8c57467d78	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
ab29f407-4776-49be-9b01-11123c27e64b	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
97d9fc27-b4bc-4de0-8311-953b77d6c248	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
7d7e1b19-3f45-45b1-bfa0-61e777ada76a	11287	11710	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	82	False	False	11385	11792	1
9d040f1e-4649-4009-9ea7-18bfa31b4750	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
c4cef380-ff15-4d99-9735-2945704a9613	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
f23a4e2c-d63f-4185-94ff-edd54894945f	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
8d45fc95-a644-419a-9407-e272dd363ffd	11287	11709	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	83	False	False	11385	11792	1
593c5a63-0cf4-4aa4-b712-7122087917de	11287	11707	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	85	False	False	11385	11792	1
985230bf-ec2c-439b-9aa3-ae15694b508c	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
838710e6-9279-4d7e-9fbf-29157541b945	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
eed811d2-626a-4de2-ae84-68f1da743d42	11287	11708	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	84	False	False	11385	11792	1
5a27c446-f3c7-4fee-a29b-eb3d45c6310f	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
5e12439a-f0ff-4760-8020-4d97d1de3f2c	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
033d436e-9340-48e4-a661-ad56e0d16118	11287	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
5abafc9f-2cf0-48a8-8fd5-65d8d8088b36	11287	11698	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	98	Ebov-DRC_38_RIGHT	94	False	False	11385	11792	1
26fa51bc-5907-4f23-9b35-490cf8a3e08e	11288	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	97	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
cc064064-0e6b-4d45-b9cd-fd59ab2f6f70	11296	11693	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	99	False	False	11385	11792	1
1f04fccf-26d9-4cfb-8259-7e650e4a6b03	11296	11699	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	93	False	False	11385	11792	1
2ec67c0f-7c41-42de-9417-e113ee9a9633	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
25fdb959-61f6-47c5-bfab-aaa3a6f429c7	11296	11700	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	92	False	False	11385	11792	1
3514a28f-521f-4956-b2b5-9d35f6ff51b3	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
88d7600d-8af4-4ee1-acca-018d9afdf100	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
ab7661b6-c8e1-4939-b3e2-2c0ba84f3287	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
702b3859-16e3-4ea2-ae7f-f3caff57ff4b	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
077a7fa6-9751-48f7-9434-68e0f3a2a6dc	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
b0288f66-5973-4838-a177-7b7ae38ffc03	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
2f349312-ea3e-4dd3-8616-d9c92704b74a	11296	11687	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	105	False	False	11385	11792	1
46558036-b055-4735-a4a9-a6fb24148357	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
9380f66e-9a5c-49dd-be7b-6155219a17e1	11296	11710	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	82	False	False	11385	11792	1
4bf82a39-6cd7-407c-997b-d56c80d32994	11296	11709	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	83	False	False	11385	11792	1
a0403077-d84a-4cb5-92dd-81c76f5d4f1e	11296	11708	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	84	False	False	11385	11792	1
3c2a895b-d6d2-4e9b-8c20-6873b39e5d73	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
9a9df0a8-50e4-4428-bc3a-d4d6d92c7003	11296	11701	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	91	False	False	11385	11792	1
fbf1f6c6-abef-4612-b50f-4fcde7e159e7	11296	11711	Ebov-DRC_38_LEFT_Ebov-DRC_38_RIGHT	Ebov-DRC_38_LEFT	89	Ebov-DRC_38_RIGHT	81	False	False	11385	11792	1
